"sector;Año;Mes;Fecha;Cuenta Corriente;Balance Comercial;Bienes;Servicios;Ingreso primario;Intereses;Utilidades y Dividendos;Ingreso secundario;Capital;Cuenta Financiera;IED (neto);Préstamos financieros, títulos de deuda y líneas de crédito;FAE;Resultado Cambiario Sector;Resultado Cambiario (Incluye Conceptos no informados por el cliente);Conceptos no informados por el cliente"
"Agricultura, Ganadería y Otras Actividades Primarias;2011;7;201107;188,87714594;192,9284161;194,77999038;-1,85157428;-4,13190282;-1,09183186;-2,50780033;0,08063266;0;-20,86858826;21,44959636;19,20989997;-60,88900049;168,00855768;168,00855768;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2011;8;201108;175,54390442;177,40786386;179,03592476;-1,6280609;-1,94324572;-1,04377273;-0,22976291;0,07928628;0;-21,75798946;19,31520143;20,39350093;-60,78789482;153,78591496;153,78591496;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2011;9;201109;173,35558816;176,4434845;179,17703708;-2,73355258;-3,11036201;-1,13276481;-1,26525609;0,02246567;0;-25,07162207;19,43223575;29,6581139;-72,67552772;148,28396609;148,28396609;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2011;10;201110;154,92458085;156,65979411;159,14663702;-2,48684291;-1,78913861;-0,60272178;-0,71560845;0,05392535;0;-33,82808982;16,74190064;20,22802618;-70,87104064;121,09649103;121,09649103;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2011;11;201111;170,28486903;174,55297569;177,64810245;-3,09512676;-4,2327633;-1,82316884;-2,07594885;-0,03534336;0;21,77457963;15,21840209;26,06434363;-18,81254115;192,05944866;192,05944866;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2011;12;201112;202,73177541;209,77704453;212,9684351;-3,19139057;-7,10779781;-1,24175338;-5,06218635;0,06252869;0;41,23046842;17,41824635;24,26107628;-0,224649210000003;243,96224383;243,96224383;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2012;1;201201;164,15968549;166,9961769;167,84940977;-0,85323287;-2,8267292;-0,89362651;-1,70850467;-0,00976221;0;20,58623402;7,90798238;18,98744784;-5,6597222;184,74591951;184,74591951;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2012;2;201202;158,51966639;160,65768946;162,40156204;-1,74387258;-2,14695765;-0,92090097;-0,59752847;0,00893458;0;16,44846165;11,80666875;8,86384858;-3,37924868;174,96812804;174,96812804;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2012;3;201203;208,77167595;210,49859773;214,14340785;-3,64481012;-1,75145182;-1,12003767;-0,332725;0,02453004;0;9,54713754;11,16615502;12,44135802;-13,3558045;218,31881349;218,31881349;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2012;4;201204;181,03709616;182,83377313;183,96892282;-1,13514969;-1,83571344;-1,177929;-0,0144;0,03903647;0;-12,7355068;5,09971358;0,20248479;-18,18622082;168,30158936;168,30158936;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2012;5;201205;222,01108902;224,2666012;222,96812499;1,29847621;-2,81848092;-2,41388683;0;0,56296874;0;-58,75193064;5,72256632;-49,71420492;-14,77000504;163,25915838;163,25915838;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2012;6;201206;172,71328731;174,77898977;174,85743571;-0,07844594;-2,25342591;-1,97445584;0;0,18772345;0;-64,32118962;8,11225683;-74,52167552;2,05826407;108,39209769;108,39209769;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2012;7;201207;194,0056461;196,41120923;197,31348681;-0,90227758;-2,43034388;-1,81708169;0;0,02478075;0;-40,96274468;5,94089006;-50,67189232;2,77729658;153,04290142;153,04290142;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2012;8;201208;177,51371169;179,9486251;181,15296876;-1,20434366;-2,43807397;-1,89276696;0;0,00316056;0;-21,11385542;10,84007293;-32,96366909;0,72815074;156,39985627;156,39985627;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2012;9;201209;180,44229485;182,38876325;184,17639729;-1,78763404;-1,97281063;-1,53308813;0;0,02634223;0;-11,99760838;5,81303409;-18,314836;0,76160253;168,44468647;168,44468647;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2012;10;201210;177,61181209;180,55708929;182,37383484;-1,81674555;-3,00919661;-2,33554228;0;0,06391941;0;-3,16292951;8,9101422;-13,23995771;0,655474;174,44888258;174,44888258;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2012;11;201211;178,60484824;181,7740895;184,07849682;-2,30440732;-3,12795447;-2,2840238;0,0025474;-0,04128679;0;6,30613545;12,88077532;-8,00646442;1,65602655;184,91098369;184,91098369;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2012;12;201212;164,43631845;170,41808745;171,81584744;-1,39775999;-5,98647832;-1,31505029;-3,77633237;0,00470932;0;-3,98566518;5,11085411;-10,69745729;1,679036;160,45065327;160,45065327;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2013;1;201301;158,76915926;162,50953937;164,01204204;-1,50250267;-3,77209414;-1,90002355;-1;0,03171403;0;-2,92526446;8,08629477;-11,98534943;0,9427802;155,8438948;155,8438948;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2013;2;201302;147,91205511;149,67272815;150,37366406;-0,70093591;-1,67872994;-0,84910633;0;-0,0819431;0;-10,93872107;4,35484174;-16,201027;0,77824219;136,97333404;136,97333404;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2013;3;201303;154,6246617;156,18638787;157,99393884;-1,80755097;-1,58243826;-0,99630549;0;0,02071209;0;-37,03685323;3,0495888;-40,740599;0,30767997;117,58780847;117,58780847;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2013;4;201304;186,07405146;192,0813129;193,47846571;-1,39715281;-5,94389598;-1,07433375;-4,41706217;-0,06336546;0;-19,68949607;2,30640031;-23,90480103;1,02829365;166,38455539;166,38455539;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2013;5;201305;183,35111169;194,41433338;195,77012731;-1,35579393;-11,0847656;-2,24762723;-8,37369266;0,02154391;0;-29,28297825;1,65200779;-31,640618;1,13084196;154,06813344;154,06813344;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2013;6;201306;196,34965655;206,3126665;207,64359894;-1,33093244;-9,95495356;-1,02798074;-8,19517916;-0,00805639;0;-23,41012219;1,40261581;-24,931638;0,110862;172,93953436;172,93953436;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2013;7;201307;210,20159628;219,09425891;220,91059825;-1,81633934;-8,92516189;-1,13015386;-6,52741038;0,03249926;0;-14,61481622;0,59911148;-16,7628757;1,538025;195,58678006;195,58678006;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2013;8;201308;180,95764729;185,17178208;187,72075042;-2,54896834;-4,21130031;-0,9803495;-2,00524587;-0,00283448;0;-6,60954831;1,03733405;-7,8182287;0,10376134;174,34809898;174,34809898;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2013;9;201309;173,66047945;178,48641725;180,36136921;-1,87495196;-4,82117507;-1,17669949;-2,633606;-0,00476273;0;-18,67833109;2,06175941;-14,6651095;0,449792;154,98214836;154,98214836;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2013;10;201310;165,67198145;171,85036993;174,36522628;-2,51485635;-6,2934419;-0,85348481;-4,561914;0,11505342;0;-9,16494703;1,44668488;-10,84490055;0,22929564;156,50703442;156,50703442;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2013;11;201311;139,03763984;142,57392908;143,92184913;-1,34792005;-3,54533819;-1,55023237;-0,524276;0,00904895;0;-7,83045168;-0,33300924;-7,34655;0,232818;131,20718816;131,20718816;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2013;12;201312;134,07383685;137,76053851;140,54297847;-2,78243996;-3,70730607;-0,83992136;-1;0,02060441;0;-7,28520631;11,43409681;-19,1859952;0,49037808;126,78863054;126,78863054;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2014;1;201401;156,22197988;160,50163225;165,63869124;-5,13705899;-4,29553995;-0,87878759;-1,70094331;0,01588758;0;-10,8025428;1,27357879;-12,12791153;0,04220994;145,41943708;145,41943708;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2014;2;201402;162,42994102;164,51949965;167,54979848;-3,03029883;-2,08976498;-1,12629229;0;0,000206350000000001;0;-4,26883488;3,01070113;-7,62469769;0,33437468;158,16110614;158,16110614;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2014;3;201403;178,84482812;180,44027531;182,46263322;-2,02235791;-1,60936187;-0,67208687;-0,314942;0,01391468;0;-3,0181358;1,07570625;-4,20597531;0,09867126;175,82669232;175,82669232;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2014;4;201404;198,3364002;199,85451682;202,19967401;-2,34515719;-1,61725827;-0,70794193;-0,20122426;0,09914165;0;0,15541252;0,85004751;-0,7767825;0,15119751;198,49181272;198,49181272;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2014;5;201405;182,85641339;185,1952161;186,69197088;-1,49675478;-2,07763604;-1,31720065;0;-0,26116667;0;-9,307611;2,04714931;-11,6092541;0,30422879;173,54880239;173,54880239;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2014;6;201406;178,85568582;181,1970067;181,57839803;-0,38139133;-2,34579717;-1,09768082;-0,30424;0,00447629;0;-6,30238441;1,121685;-7,9898245;0,18456709;172,55330141;172,55330141;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2014;7;201407;193,90208111;197,84053704;196,99839422;0,84214282;-3,94412167;-0,69859252;-1,198758;0,00566574;0;-1,86653782;1,0988545;-3,18619726;0,20624794;192,03554329;192,03554329;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2014;8;201408;156,63371682;159,87226736;158,74102441;1,13124295;-3,2559145;-0,54732278;-1,3091956;0,01736396;0;5,41180892;1,03246932;4,5998066;-0,018927;162,04552574;162,04552574;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2014;9;201409;166,14789089;169,78468326;171,77265921;-1,98797595;-3,64279899;-1,21958971;-1,19956;0,00600662;0;-0,560944439999999;8,65748112;-9,26654048;0,07618692;165,58694645;165,58694645;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2014;10;201410;193,62627282;196,49280997;198,01079524;-1,51798527;-2,82499552;-1,05299271;-0,6;-0,04154163;0;-12,30700133;1,26056397;-13,579906;0,0180607;181,31927149;181,31927149;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2014;11;201411;186,46042863;188,56190932;189,67941596;-1,11750664;-2,09964075;-1,26173963;0,000211;-0,00183994;0;-6,80895025;0,812054;-7,6067998;0,02993155;179,65147838;179,65147838;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2014;12;201412;200,93367376;204,56146312;206,36937354;-1,80791042;-3,61417528;-0,74745026;0;-0,01361408;0;1,85110338;2,07146888;-0,466592999999999;0,2368245;202,78477714;202,78477714;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2015;1;201501;190,6295204;192,11983319;193,31060705;-1,19077386;-1,50124584;-0,56335836;0;0,01093305;0;3,53377262;2,174117;-0,479616;1,81979862;194,16329302;194,16329302;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2015;2;201502;141,32034316;143,51063567;143,61304468;-0,10240901;-2,20165792;-1,56409562;0;0,01136541;0;1,63464328;1,91267952;-0,9992748;0,73173856;142,95498644;142,95498644;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2015;3;201503;183,34963791;184,61427952;186,15737888;-1,54309936;-1,25588857;-0,75262723;0;-0,00875304;0;-3,28407726;1,026322;-6,61225872;2,30635946;180,06556065;180,06556065;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2015;4;201504;165,40496172;166,96742559;165,37210623;1,59531936;-1,5994985;-0,86947095;0;0,03703463;0;6,31040588;2,0437362;4,38202694;-0,11005826;171,7153676;171,7153676;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2015;5;201505;172,79325736;174,8027457;175,62053571;-0,81779001;-1,8682575;-1,07916179;0;-0,14123084;0;-8,97869184;1,421534;-10,598073;0,23170816;163,81456552;163,81456552;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2015;6;201506;172,79934456;175,25517903;174,92765444;0,32752459;-2,44053655;-1,41021118;0;-0,01529792;0;-3,16250672;0,87244132;-2,98384411;0,85840907;169,63683784;169,63683784;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2015;7;201507;160,9695693;163,51190069;164,51546586;-1,00356517;-2,53450829;-1,05708338;0;-0,0078231;0;-9,84568582;2,55875964;-12,30068;0,01931747;151,12388348;151,12388348;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2015;8;201508;128,97549623;130,86550244;132,77722401;-1,91172157;-1,95332199;-0,7394649;0;0,06331578;0,512475;-0,5566717;3,07315;-3,4278328;-0,1599589;128,93129953;128,93129953;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2015;9;201509;145,62217906;148,23913918;148,61999129;-0,38085211;-2,63740678;-1,11862917;0;0,02044666;0,305005;-3,84583071;1,385447;-5,504258;0,23033729;142,08135335;142,08135335;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2015;10;201510;134,08410035;136,17842206;136,09054346;0,0878785999999999;-2,13524453;-0,9602989;0;0,04092282;0;-7,85463887;3,545538;-11,495049;0,08587813;126,22946148;126,22946148;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2015;11;201511;100,02404951;102,93990487;104,38004615;-1,44014128;-2,90465519;-1,29603838;0;-0,01120017;0;-41,32603827;2,129173;-43,418443;-0,01302127;58,69801124;58,69801124;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2015;12;201512;125,03854636;127,34302473;128,6484515;-1,30542677;-2,37369092;-0,69085224;0;0,06921255;0;-25,40056447;0,70786558;-19,867917;-6,24051305;99,63798189;99,63798189;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2016;1;201601;155,3279756;156,73033395;156,70108818;0,0292457700000001;-1,4013875;-0,41210228;0;-0,000970849999999999;0;9,06119659;10,166601;10,9297665;-5,44808991;164,38917219;164,38917219;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2016;2;201602;151,82858711;153,16242815;153,86220406;-0,69977591;-1,32454422;-0,48839767;-0,14914093;-0,00929682;0;7,56870852;2,05976927;9,135136;-3,61399523;159,39729563;159,39729563;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2016;3;201603;152,6799583;153,66997285;154,49298964;-0,82301679;-1,0207341;-0,69279211;0,00168575;0,03071955;0,024532;-0,260723750000001;5,90249237;0,212590089999999;-11,4683777;152,44376655;152,44376655;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2016;4;201604;169,19181208;170,86757814;168,50816542;2,35941272;-1,57550554;-0,39222102;-0,17869059;-0,10026052;0;35,46552652;2,98852765;29,04720119;1,87667293;204,6573386;204,6573386;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2016;5;201605;167,33883029;169,05480011;169,41167177;-0,35687166;-1,76351051;-0,8247864;-0,21468637;0,04754069;0;47,78436745;4,18550112;44,03745526;-0,576410030000001;215,12319774;215,12319774;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2016;6;201606;190,96282201;193,66194021;195,1977255;-1,53578529;-2,69289335;-0,91033274;-0,81787895;-0,00622485;0;61,44938679;4,92237543;57,722107;2,62538426;252,4122088;252,4122088;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2016;7;201607;181,4482619;183,94992294;185,07259899;-1,12267605;-2,56638951;-1,1547526;-0,08339838;0,06472847;0;46,56270534;4,42512922;44,03483038;3,36916602;228,01096724;228,01096724;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2016;8;201608;219,10894061;221,74329737;222,25386411;-0,51056674;-2,70367679;-0,73944971;-0,770662;0,06932003;0;10,94133756;13,95520429;37,27878346;-48,50041189;230,05027817;230,05027817;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2016;9;201609;179,96621848;182,61860874;183,94496298;-1,32635424;-2,69510915;-1,16474662;-0,43378536;0,04271889;0,44746;53,98361233;10,626087;59,12627691;-11,60449576;234,39729081;234,39729081;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2016;10;201610;172,44848769;177,51597887;179,15264695;-1,63666808;-5,11257278;-1,53067949;-2,41023908;0,0450816;0,015;19,07576814;3,81339759;32,61773642;-19,14159894;191,53925583;191,53925583;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2016;11;201611;163,00053515;167,19327917;169,65394782;-2,46066865;-4,19220755;-3,32219017;-0,13846123;-0,00053647;0,039981;31,65762035;5,92047834;50,71396019;-24,07049105;194,6981365;194,6981365;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2016;12;201612;185,18899988;188,47426856;190,91077648;-2,43650792;-3,45593207;-1,12499898;-1,64657059;0,17066339;0,02486;-3,06121639;3,16839222;24,65813248;-17,80895639;182,15264349;182,15264349;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2017;1;201701;159,5155819;161,19219887;161,62629573;-0,43409686;-1,62295416;-0,54835612;-0,38749615;-0,05366281;0,234976;-1,94466016;5,78455551;4,859098;-15,32963581;157,80589774;157,80589774;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2017;2;201702;156,14947232;158,16192923;158,87017867;-0,70824944;-2,02080978;-0,74316384;-0,95830149;0,00835287;0,028465;23,19600255;6,11028943;44,55628686;-36,88766213;179,37393987;179,37393987;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2017;3;201703;202,78855317;205,07080051;203,0925782;1,97822231;-2,30192397;-0,79972728;-0,60588827;0,01967663;0,039915;36,01726316;15,22310887;31,503533;-5,11630546;238,84573133;238,84573133;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2017;4;201704;153,00897093;156,03164517;157,66115236;-1,62950719;-3,07171108;-1,41103377;-1,067229;0,04903684;0,002;17,42800243;5,80323036;14,78275343;2,4874361;170,43897336;170,43897336;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2017;5;201705;203,15756813;205,93643374;213,86139368;-7,92495994;-2,61671696;-1,63559482;-0,329374;-0,16214865;-0,13765;21,33308579;6,20068133;18,921277;-10,03902635;224,35300392;224,35300392;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2017;6;201706;213,70671579;217,58872315;216,01770035;1,5710228;-3,98048868;-1,82636;-0,78803944;0,09848132;-0,67221;28,4389214;9,71117181;31,53311047;-6,89778034;241,47342719;241,47342719;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2017;7;201707;192,2757493;196,29309037;196,90800086;-0,61491049;-4,24578525;-1,64124973;-0,95715907;0,22844418;-0,865515;4,68381967;5,17924535;32,28250831;-31,9784645;196,09405397;196,09405397;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2017;8;201708;221,84318576;226,98681414;228,40379062;-1,41697648;-5,21837783;-1,65266733;-2,4727497;0,07474945;-0,21424255;-1,78141342;2,54081812;17,38987823;-18,81608775;219,84752979;219,84752979;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2017;9;201709;200,82925518;203,20059784;205,05861497;-1,85801713;-2,44490523;-1,56297471;-0,18450566;0,07356257;0,05;7,64200708;2,44572;39,00922969;-32,63767578;208,52126226;208,52126226;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2017;10;201710;198,78817452;205,88444608;206,09742362;-0,21297754;-7,10690828;-2,11255415;-3,37146048;0,01063672;0,357955;-32,72261312;7,816132;-12,11994609;-17,88809609;166,4235164;166,4235164;0"
"Agricultura, Ganadería y Otras Actividades Primarias;2017;11;201711;191,70192566;198,33217109;198,60378193;-0,27161084;-6,54233068;-3,01317742;-2,72387738;-0,08791475;0,118116;-3,35578379000001;6,5152107;7,90440764;-4,66895458;188,46425787;188,46425787;0"
